frame_index,max_dim.x,max_dim.y,mouse_top.mouse_top_0.x1,mouse_top.mouse_top_0.y1,mouse_top.mouse_top_0.x2,mouse_top.mouse_top_0.y2,mouse_top.mouse_top_0.conf,mouse_top.mouse_top_0.nose.x,mouse_top.mouse_top_0.nose.y,mouse_top.mouse_top_0.nose.conf,mouse_top.mouse_top_0.headcentre.x,mouse_top.mouse_top_0.headcentre.y,mouse_top.mouse_top_0.headcentre.conf,mouse_top.mouse_top_0.neck.x,mouse_top.mouse_top_0.neck.y,mouse_top.mouse_top_0.neck.conf,mouse_top.mouse_top_0.earl.x,mouse_top.mouse_top_0.earl.y,mouse_top.mouse_top_0.earl.conf,mouse_top.mouse_top_0.earr.x,mouse_top.mouse_top_0.earr.y,mouse_top.mouse_top_0.earr.conf,mouse_top.mouse_top_0.bodycentre.x,mouse_top.mouse_top_0.bodycentre.y,mouse_top.mouse_top_0.bodycentre.conf,mouse_top.mouse_top_0.bcl.x,mouse_top.mouse_top_0.bcl.y,mouse_top.mouse_top_0.bcl.conf,mouse_top.mouse_top_0.bcr.x,mouse_top.mouse_top_0.bcr.y,mouse_top.mouse_top_0.bcr.conf,mouse_top.mouse_top_0.hipl.x,mouse_top.mouse_top_0.hipl.y,mouse_top.mouse_top_0.hipl.conf,mouse_top.mouse_top_0.hipr.x,mouse_top.mouse_top_0.hipr.y,mouse_top.mouse_top_0.hipr.conf,mouse_top.mouse_top_0.tailbase.x,mouse_top.mouse_top_0.tailbase.y,mouse_top.mouse_top_0.tailbase.conf,mouse_top.mouse_top_0.tailcentre.x,mouse_top.mouse_top_0.tailcentre.y,mouse_top.mouse_top_0.tailcentre.conf,mouse_top.mouse_top_0.tailtip.x,mouse_top.mouse_top_0.tailtip.y,mouse_top.mouse_top_0.tailtip.conf,oft.oft_0.x1,oft.oft_0.y1,oft.oft_0.x2,oft.oft_0.y2,oft.oft_0.conf,oft.oft_0.tl.x,oft.oft_0.tl.y,oft.oft_0.tl.conf,oft.oft_0.tr.x,oft.oft_0.tr.y,oft.oft_0.tr.conf,oft.oft_0.bl.x,oft.oft_0.bl.y,oft.oft_0.bl.conf,oft.oft_0.br.x,oft.oft_0.br.y,oft.oft_0.br.conf
0,1280,960,497.0177001953125,206.43634033203125,555.71142578125,294.87872314453125,0.9275368452072144,555.1251831054688,206.75247192382812,0.9873720407485962,548.1396484375,219.15309143066406,0.998445451259613,541.3353881835938,230.61276245117188,0.9998980760574341,534.9978637695312,223.2683868408203,0.9990134239196777,552.3917236328125,233.42800903320312,0.9998037219047546,530.4235229492188,246.6852569580078,0.9999909400939941,518.1644897460938,240.9634246826172,0.9993114471435547,544.7137451171875,255.75018310546875,0.9999414682388306,497.7866516113281,270.9794921875,0.9994288086891174,534.134765625,282.33953857421875,0.9999537467956543,506.179443359375,294.5749816894531,0.9999675750732422,493.1056823730469,334.125732421875,0.9998431205749512,487.9930114746094,383.0380859375,0.9976533055305481,367.5518798828125,192.74578857421875,907.2115478515625,733.1298217773438,0.98723965883255,368.7923889160156,193.74942016601562,0.9905036091804504,907.2608642578125,193.34078979492188,0.9966086149215698,368.326904296875,730.3145751953125,0.9948262572288513,905.4080200195312,732.9984130859375,0.9977837204933167
1,1280,960,496.96484375,214.48825073242188,557.3477783203125,296.5002746582031,0.9281561970710754,558.154541015625,214.9134521484375,0.9933366775512695,547.4071655273438,225.74050903320312,0.9990511536598206,538.4226684570312,235.9027862548828,0.9998828172683716,533.3951416015625,227.47215270996094,0.9992552399635315,549.1057739257812,240.27328491210938,0.999777615070343,527.9398193359375,250.8132781982422,0.9999723434448242,516.4000244140625,244.80230712890625,0.998944103717804,541.5609741210938,259.63592529296875,0.9998291730880737,497.49871826171875,272.71221923828125,0.9988897442817688,535.150634765625,281.67193603515625,0.9998466968536377,507.37274169921875,295.8972473144531,0.9998983144760132,494.7844543457031,335.8845520019531,0.9995724558830261,495.1199645996094,386.04376220703125,0.9955398440361023,367.5518798828125,192.74578857421875,907.2115478515625,733.1298217773438,0.98723965883255,368.7923889160156,193.74942016601562,0.9905036091804504,907.2608642578125,193.34078979492188,0.9966086149215698,368.326904296875,730.3145751953125,0.9948262572288513,905.4080200195312,732.9984130859375,0.9977837204933167
2,1280,960,495.9359130859375,225.58602905273438,562.44287109375,300.0220031738281,0.9183250069618225,563.89208984375,227.71444702148438,0.9091767072677612,548.7372436523438,232.81198120117188,0.9872667193412781,536.9537353515625,239.56886291503906,0.9989309906959534,535.2777099609375,229.68600463867188,0.9943291544914246,546.6410522460938,246.2009735107422,0.9979678988456726,526.0248413085938,254.4036407470703,0.9999122619628906,514.9423828125,246.53286743164062,0.9965937733650208,540.267822265625,262.9800109863281,0.9993157386779785,496.98309326171875,276.45855712890625,0.9972081780433655,536.3073120117188,281.5095520019531,0.9995768666267395,509.37078857421875,298.9686279296875,0.9997639060020447,495.67205810546875,341.5125427246094,0.9988644123077393,499.3031005859375,392.4215393066406,0.9868897199630737,367.5518798828125,192.74578857421875,907.2115478515625,733.1298217773438,0.98723965883255,368.7923889160156,193.74942016601562,0.9905036091804504,907.2608642578125,193.34078979492188,0.9966086149215698,368.326904296875,730.3145751953125,0.9948262572288513,905.4080200195312,732.9984130859375,0.9977837204933167
3,1280,960,495.9007568359375,232.78387451171875,566.57177734375,300.70965576171875,0.9107018709182739,567.255859375,235.67156982421875,0.970794141292572,550.7973022460938,240.70986938476562,0.9946059584617615,537.9879150390625,246.86326599121094,0.999394416809082,537.1056518554688,236.38218688964844,0.997428834438324,547.396484375,254.66473388671875,0.9991676807403564,526.3546752929688,257.8552551269531,0.999879002571106,515.6328125,247.94854736328125,0.9967553019523621,540.7865600585938,267.13787841796875,0.9993960857391357,496.472900390625,276.1636047363281,0.9968972206115723,536.3946533203125,282.9818115234375,0.9995855689048767,509.4812927246094,300.1512451171875,0.9997294545173645,499.84478759765625,342.37939453125,0.9990782737731934,504.8853454589844,391.03924560546875,0.9910133481025696,367.5518798828125,192.74578857421875,907.2115478515625,733.1298217773438,0.98723965883255,368.7923889160156,193.74942016601562,0.9905036091804504,907.2608642578125,193.34078979492188,0.9966086149215698,368.326904296875,730.3145751953125,0.9948262572288513,905.4080200195312,732.9984130859375,0.9977837204933167
4,1280,960,495.3523864746094,238.19224548339844,569.0528564453125,301.8187255859375,0.9073792695999146,570.0936889648438,242.5139617919922,0.9545559287071228,553.3784790039062,245.44259643554688,0.9930970072746277,539.8983154296875,250.6632843017578,0.9991438388824463,539.7227783203125,239.36048889160156,0.9968127608299255,549.3189697265625,259.2923278808594,0.9985650181770325,526.5119018554688,262.1358947753906,0.9998489618301392,515.6396484375,250.359375,0.996448278427124,541.70166015625,271.876953125,0.9989203214645386,496.8490905761719,277.2884521484375,0.9965419173240662,535.8134155273438,286.20452880859375,0.9992055296897888,509.8764953613281,301.52685546875,0.9995566010475159,498.6990661621094,345.5032958984375,0.9988460540771484,508.2661437988281,393.15496826171875,0.9879653453826904,367.5518798828125,192.74578857421875,907.2115478515625,733.1298217773438,0.98723965883255,368.7923889160156,193.74942016601562,0.9905036091804504,907.2608642578125,193.34078979492188,0.9966086149215698,368.326904296875,730.3145751953125,0.9948262572288513,905.4080200195312,732.9984130859375,0.9977837204933167
5,1280,960,495.701904296875,243.12132263183594,572.9134521484375,302.1729736328125,0.9149145483970642,573.4822387695312,251.68414306640625,0.9935173988342285,556.7488403320312,252.37808227539062,0.9988530874252319,543.1499633789062,255.11996459960938,0.9998181462287903,545.8641357421875,244.1036834716797,0.9992882609367371,549.9349365234375,264.9806213378906,0.9997739195823669,528.3486328125,264.46783447265625,0.9999213218688965,517.8378295898438,250.57713317871094,0.9979935884475708,542.8025512695312,275.0248718261719,0.999631404876709,494.62811279296875,277.9449462890625,0.9972871541976929,535.71630859375,288.47314453125,0.9996287822723389,509.5904846191406,302.7572937011719,0.9996871948242188,501.2326354980469,346.05078125,0.9991858601570129,511.82244873046875,393.1912536621094,0.9921706318855286,367.5518798828125,192.74578857421875,907.2115478515625,733.1298217773438,0.98723965883255,368.7923889160156,193.74942016601562,0.9905036091804504,907.2608642578125,193.34078979492188,0.9966086149215698,368.326904296875,730.3145751953125,0.9948262572288513,905.4080200195312,732.9984130859375,0.9977837204933167
6,1280,960,497.3970031738281,245.82073974609375,576.534423828125,300.43902587890625,0.9210364818572998,576.7994384765625,261.3460693359375,0.9823293089866638,561.7181396484375,257.8985290527344,0.9972679615020752,548.7654418945312,257.17816162109375,0.9997105002403259,553.8732299804688,247.23582458496094,0.9989641904830933,553.4039306640625,267.6607971191406,0.9996635913848877,531.8540649414062,264.0567932128906,0.9999239444732666,523.5560913085938,249.49832153320312,0.9979196190834045,544.0812377929688,275.8807067871094,0.9996169805526733,496.1241455078125,275.1044006347656,0.9976614713668823,535.5130615234375,288.488037109375,0.9996659755706787,508.6069030761719,300.60479736328125,0.9997543692588806,498.90704345703125,344.8599853515625,0.9994592070579529,510.9915466308594,389.9112548828125,0.9937573671340942,367.5518798828125,192.74578857421875,907.2115478515625,733.1298217773438,0.98723965883255,368.7923889160156,193.74942016601562,0.9905036091804504,907.2608642578125,193.34078979492188,0.9966086149215698,368.326904296875,730.3145751953125,0.9948262572288513,905.4080200195312,732.9984130859375,0.9977837204933167
7,1280,960,499.68927001953125,247.363037109375,580.9495239257812,296.56451416015625,0.9271383881568909,580.3901977539062,267.7843017578125,0.9800863265991211,566.0897827148438,263.0151672363281,0.9972225427627563,553.1688842773438,260.41302490234375,0.9997410178184509,559.8937377929688,250.58984375,0.9991014003753662,556.22265625,272.1524658203125,0.9997150301933289,535.5198364257812,263.9849853515625,0.9999451637268066,530.1683959960938,247.90142822265625,0.9983730316162109,544.5890502929688,278.2501525878906,0.999703586101532,498.5379638671875,269.6794738769531,0.9983735084533691,533.2758178710938,289.3271789550781,0.9997523427009583,506.3128967285156,296.8441467285156,0.9998464584350586,494.99859619140625,342.86279296875,0.9996618032455444,506.0039978027344,387.3974609375,0.995482325553894,367.5518798828125,192.74578857421875,907.2115478515625,733.1298217773438,0.98723965883255,368.7923889160156,193.74942016601562,0.9905036091804504,907.2608642578125,193.34078979492188,0.9966086149215698,368.326904296875,730.3145751953125,0.9948262572288513,905.4080200195312,732.9984130859375,0.9977837204933167
8,1280,960,500.6943359375,247.8277587890625,585.723388671875,292.99053955078125,0.9304934740066528,586.373046875,272.3658447265625,0.9905505180358887,571.4489135742188,265.91094970703125,0.9989431500434875,557.754150390625,261.5419921875,0.9998804330825806,565.3699951171875,251.6962432861328,0.9995629191398621,560.0186767578125,274.34857177734375,0.9998371601104736,537.9529418945312,263.00775146484375,0.9999691247940063,535.387939453125,247.24490356445312,0.9990724325180054,543.3035278320312,279.5185546875,0.9997747540473938,501.1474609375,263.4657897949219,0.998971700668335,530.2279663085938,288.73626708984375,0.9997822642326355,502.5426330566406,292.77557373046875,0.9998937845230103,487.0561218261719,338.2332458496094,0.9996265172958374,494.8712158203125,383.95989990234375,0.9951961636543274,367.5518798828125,192.74578857421875,907.2115478515625,733.1298217773438,0.98723965883255,368.7923889160156,193.74942016601562,0.9905036091804504,907.2608642578125,193.34078979492188,0.9966086149215698,368.326904296875,730.3145751953125,0.9948262572288513,905.4080200195312,732.9984130859375,0.9977837204933167
9,1280,960,500.6590270996094,247.82496643066406,589.6309814453125,288.8890380859375,0.93012535572052,590.5784301757812,274.3370666503906,0.9979189038276672,574.0827026367188,267.5259704589844,0.9998016953468323,559.3502197265625,262.7096252441406,0.9999603033065796,567.0711059570312,252.8424530029297,0.9998400211334229,561.2476806640625,275.75042724609375,0.9999306201934814,539.0986938476562,263.0821228027344,0.9999792575836182,537.2073364257812,247.3732147216797,0.9994311928749084,542.4674682617188,280.02166748046875,0.9998106360435486,503.7700500488281,257.7712097167969,0.9990875720977783,529.63134765625,287.4736633300781,0.9997325539588928,500.1944274902344,288.79547119140625,0.9998664855957031,479.1824645996094,328.119873046875,0.9988766312599182,476.7603454589844,376.7579040527344,0.989544689655304,367.5518798828125,192.74578857421875,907.2115478515625,733.1298217773438,0.98723965883255,368.7923889160156,193.74942016601562,0.9905036091804504,907.2608642578125,193.34078979492188,0.9966086149215698,368.326904296875,730.3145751953125,0.9948262572288513,905.4080200195312,732.9984130859375,0.9977837204933167
