frame_index,max_dim.x,max_dim.y,mouse_top.mouse_top_0.x1,mouse_top.mouse_top_0.y1,mouse_top.mouse_top_0.x2,mouse_top.mouse_top_0.y2,mouse_top.mouse_top_0.conf,mouse_top.mouse_top_0.nose.x,mouse_top.mouse_top_0.nose.y,mouse_top.mouse_top_0.nose.conf,mouse_top.mouse_top_0.headcentre.x,mouse_top.mouse_top_0.headcentre.y,mouse_top.mouse_top_0.headcentre.conf,mouse_top.mouse_top_0.neck.x,mouse_top.mouse_top_0.neck.y,mouse_top.mouse_top_0.neck.conf,mouse_top.mouse_top_0.earl.x,mouse_top.mouse_top_0.earl.y,mouse_top.mouse_top_0.earl.conf,mouse_top.mouse_top_0.earr.x,mouse_top.mouse_top_0.earr.y,mouse_top.mouse_top_0.earr.conf,mouse_top.mouse_top_0.bodycentre.x,mouse_top.mouse_top_0.bodycentre.y,mouse_top.mouse_top_0.bodycentre.conf,mouse_top.mouse_top_0.bcl.x,mouse_top.mouse_top_0.bcl.y,mouse_top.mouse_top_0.bcl.conf,mouse_top.mouse_top_0.bcr.x,mouse_top.mouse_top_0.bcr.y,mouse_top.mouse_top_0.bcr.conf,mouse_top.mouse_top_0.hipl.x,mouse_top.mouse_top_0.hipl.y,mouse_top.mouse_top_0.hipl.conf,mouse_top.mouse_top_0.hipr.x,mouse_top.mouse_top_0.hipr.y,mouse_top.mouse_top_0.hipr.conf,mouse_top.mouse_top_0.tailbase.x,mouse_top.mouse_top_0.tailbase.y,mouse_top.mouse_top_0.tailbase.conf,mouse_top.mouse_top_0.tailcentre.x,mouse_top.mouse_top_0.tailcentre.y,mouse_top.mouse_top_0.tailcentre.conf,mouse_top.mouse_top_0.tailtip.x,mouse_top.mouse_top_0.tailtip.y,mouse_top.mouse_top_0.tailtip.conf,oft.oft_0.x1,oft.oft_0.y1,oft.oft_0.x2,oft.oft_0.y2,oft.oft_0.conf,oft.oft_0.tl.x,oft.oft_0.tl.y,oft.oft_0.tl.conf,oft.oft_0.tr.x,oft.oft_0.tr.y,oft.oft_0.tr.conf,oft.oft_0.bl.x,oft.oft_0.bl.y,oft.oft_0.bl.conf,oft.oft_0.br.x,oft.oft_0.br.y,oft.oft_0.br.conf
0,1280,960,775.9774169921875,459.33258056640625,836.7874755859375,536.5134887695312,0.9268487691879272,833.9637451171875,537.2911987304688,0.9972668886184692,828.753173828125,521.980224609375,0.9998032450675964,822.8486938476562,507.6608581542969,0.9999328851699829,834.8173828125,507.69610595703125,0.9997671246528625,814.787109375,516.324951171875,0.9997661709785461,811.9464111328125,490.56646728515625,0.9999648332595825,825.8052368164062,483.6256408691406,0.9995220899581909,800.1990966796875,502.47796630859375,0.9995085000991821,811.7554321289062,461.56524658203125,0.9994705319404602,784.298583984375,493.14361572265625,0.9993661046028137,775.8134155273438,460.01287841796875,0.9997497200965881,735.0775146484375,434.7804870605469,0.9972039461135864,690.6220703125,419.29669189453125,0.9808967113494873,359.2537536621094,202.64764404296875,901.0714111328125,743.7579956054688,0.9858794808387756,358.8651123046875,208.08164978027344,0.974854588508606,898.2296142578125,201.58404541015625,0.9961769580841064,364.4717712402344,744.3740234375,0.9494931697845459,901.60400390625,739.842041015625,0.9871500730514526
1,1280,960,777.1317749023438,456.62384033203125,831.2841186523438,532.9658813476562,0.9304218292236328,823.0382080078125,534.8018798828125,0.9954144954681396,821.667724609375,520.5146484375,0.9996355772018433,818.6964721679688,506.1873474121094,0.9999083280563354,830.906005859375,508.00067138671875,0.9997324347496033,808.53369140625,513.6085205078125,0.9996634721755981,810.8240356445312,490.0028381347656,0.9999512434005737,826.9185791015625,483.88873291015625,0.9994812607765198,797.0537719726562,501.7763671875,0.9993305206298828,810.7968139648438,459.21368408203125,0.9994625449180603,783.1146240234375,491.5119323730469,0.9991770386695862,776.6112670898438,457.4066162109375,0.99967360496521,739.6549072265625,433.41522216796875,0.9971979856491089,691.6553955078125,420.27618408203125,0.9831222891807556,359.2537536621094,202.64764404296875,901.0714111328125,743.7579956054688,0.9858794808387756,358.8651123046875,208.08164978027344,0.974854588508606,898.2296142578125,201.58404541015625,0.9961769580841064,364.4717712402344,744.3740234375,0.9494931697845459,901.60400390625,739.842041015625,0.9871500730514526
2,1280,960,777.516845703125,455.638916015625,828.3233642578125,531.9830322265625,0.922492504119873,813.646728515625,534.6690673828125,0.9951116442680359,815.6029052734375,520.239501953125,0.9995926022529602,815.365478515625,505.5797119140625,0.9998840093612671,826.869140625,509.5403747558594,0.9996944665908813,804.3712158203125,511.2315979003906,0.9995591044425964,809.29150390625,488.20989990234375,0.9999219179153442,826.271728515625,483.803955078125,0.9993239641189575,794.0365600585938,499.7855224609375,0.9989833235740662,812.1485595703125,458.1295471191406,0.9992753863334656,781.5549926757812,490.2393798828125,0.9986637830734253,777.2537231445312,456.24493408203125,0.9993579983711243,738.6317749023438,431.07440185546875,0.9949483871459961,690.285888671875,418.2428283691406,0.9760920405387878,359.2537536621094,202.64764404296875,901.0714111328125,743.7579956054688,0.9858794808387756,358.8651123046875,208.08164978027344,0.974854588508606,898.2296142578125,201.58404541015625,0.9961769580841064,364.4717712402344,744.3740234375,0.9494931697845459,901.60400390625,739.842041015625,0.9871500730514526
3,1280,960,777.9485473632812,455.52691650390625,825.2140502929688,534.1052856445312,0.9068335890769958,809.8863525390625,535.9397583007812,0.9918079972267151,812.0208740234375,521.1530151367188,0.9992792010307312,812.1488647460938,506.5102233886719,0.999777615070343,823.2020263671875,510.6911315917969,0.9994632601737976,801.5410766601562,511.85345458984375,0.9991508722305298,807.9034423828125,488.8387145996094,0.9998555183410645,824.490966796875,486.12115478515625,0.9989296793937683,792.6611328125,499.05804443359375,0.9980939030647278,813.6818237304688,460.3701171875,0.9989551305770874,780.6177978515625,488.6451416015625,0.9977841973304749,776.987548828125,456.244140625,0.9990345239639282,737.2229614257812,429.91204833984375,0.993463933467865,691.0380249023438,412.8866271972656,0.9705061912536621,359.2537536621094,202.64764404296875,901.0714111328125,743.7579956054688,0.9858794808387756,358.8651123046875,208.08164978027344,0.974854588508606,898.2296142578125,201.58404541015625,0.9961769580841064,364.4717712402344,744.3740234375,0.9494931697845459,901.60400390625,739.842041015625,0.9871500730514526
4,1280,960,779.0308837890625,454.97430419921875,824.8699951171875,536.9739379882812,0.9088372588157654,807.8780517578125,538.2061767578125,0.9942911863327026,809.997802734375,523.4546508789062,0.999470055103302,810.33837890625,508.7510070800781,0.9997935891151428,821.5785522460938,513.09326171875,0.9995174407958984,799.4641723632812,513.9261474609375,0.9991857409477234,807.0328369140625,490.1415710449219,0.9998295307159424,824.0348510742188,488.2081604003906,0.9988297820091248,791.2045288085938,498.7433166503906,0.9977360963821411,815.2053833007812,461.8531799316406,0.9986242055892944,780.7445068359375,486.62701416015625,0.9969292283058167,778.5934448242188,455.46673583984375,0.9985200762748718,740.6544799804688,428.3431091308594,0.9877620935440063,694.156494140625,412.16461181640625,0.9539892673492432,359.2537536621094,202.64764404296875,901.0714111328125,743.7579956054688,0.9858794808387756,358.8651123046875,208.08164978027344,0.974854588508606,898.2296142578125,201.58404541015625,0.9961769580841064,364.4717712402344,744.3740234375,0.9494931697845459,901.60400390625,739.842041015625,0.9871500730514526
5,1280,960,780.65576171875,455.037841796875,824.237548828125,541.8294677734375,0.9159892797470093,802.3048095703125,543.1446533203125,0.9964397549629211,806.3724975585938,527.8760375976562,0.9995763897895813,808.2769165039062,512.83447265625,0.9997995495796204,819.2671508789062,518.4842529296875,0.9993076324462891,796.6419677734375,516.892333984375,0.9995206594467163,806.2730712890625,493.6576843261719,0.999790608882904,823.3321533203125,491.27392578125,0.997582197189331,790.2013549804688,499.7616882324219,0.9989908337593079,815.1753540039062,462.60107421875,0.997096061706543,781.4440307617188,486.61517333984375,0.9982794523239136,780.1664428710938,454.4139404296875,0.9986385703086853,745.529296875,424.5608215332031,0.9861664772033691,695.9276733398438,409.4283447265625,0.9483298063278198,359.2537536621094,202.64764404296875,901.0714111328125,743.7579956054688,0.9858794808387756,358.8651123046875,208.08164978027344,0.974854588508606,898.2296142578125,201.58404541015625,0.9961769580841064,364.4717712402344,744.3740234375,0.9494931697845459,901.60400390625,739.842041015625,0.9871500730514526
6,1280,960,781.9552001953125,454.90380859375,823.124755859375,546.4119873046875,0.9120689034461975,799.6319580078125,547.1627197265625,0.9964144229888916,803.4751586914062,532.286865234375,0.9995625615119934,805.7392578125,517.3675537109375,0.9997885823249817,815.9998779296875,523.4053955078125,0.9995224475860596,794.3369140625,520.5003051757812,0.999167799949646,805.8464965820312,495.69879150390625,0.9998189806938171,822.9708862304688,494.78289794921875,0.9987753033638,789.1468505859375,500.3782958984375,0.9977095127105713,816.5045166015625,464.9006652832031,0.998248815536499,781.810791015625,485.5794677734375,0.9960023760795593,782.8720092773438,454.6639099121094,0.9978406429290771,749.61328125,422.30950927734375,0.9746331572532654,701.7899780273438,401.84442138671875,0.9229574799537659,359.2537536621094,202.64764404296875,901.0714111328125,743.7579956054688,0.9858794808387756,358.8651123046875,208.08164978027344,0.974854588508606,898.2296142578125,201.58404541015625,0.9961769580841064,364.4717712402344,744.3740234375,0.9494931697845459,901.60400390625,739.842041015625,0.9871500730514526
7,1280,960,782.3951416015625,455.51239013671875,822.7989501953125,548.9974975585938,0.9156268835067749,798.1808471679688,550.1802368164062,0.996159553527832,801.92919921875,535.3373413085938,0.9995015859603882,804.2696533203125,520.5191650390625,0.9997666478157043,814.6139526367188,526.5473022460938,0.9994745850563049,792.6638793945312,523.4702758789062,0.9990975856781006,805.4146118164062,498.02984619140625,0.9998148083686829,822.3080444335938,497.63702392578125,0.99873286485672,788.6829833984375,501.4947204589844,0.9977021813392639,817.6111450195312,467.87384033203125,0.998116135597229,782.3897094726562,485.4585876464844,0.9959064722061157,785.4089965820312,455.4864196777344,0.9976730942726135,754.801025390625,420.60791015625,0.9693686366081238,706.649658203125,400.36639404296875,0.9100223779678345,359.2537536621094,202.64764404296875,901.0714111328125,743.7579956054688,0.9858794808387756,358.8651123046875,208.08164978027344,0.974854588508606,898.2296142578125,201.58404541015625,0.9961769580841064,364.4717712402344,744.3740234375,0.9494931697845459,901.60400390625,739.842041015625,0.9871500730514526
8,1280,960,782.1640625,456.67437744140625,822.650146484375,551.7587280273438,0.9105122685432434,796.4966430664062,553.1131591796875,0.9949514865875244,800.4446411132812,539.1407470703125,0.9994730353355408,803.17236328125,525.06103515625,0.9998394250869751,812.7889404296875,531.8057861328125,0.9993820190429688,791.5863647460938,527.5563354492188,0.999574601650238,805.61865234375,501.91754150390625,0.9998430013656616,822.9613037109375,500.65875244140625,0.997962474822998,789.5895385742188,503.5877685546875,0.9991931319236755,821.0929565429688,469.39508056640625,0.9968088269233704,782.1917724609375,488.2077941894531,0.9982675313949585,787.4215698242188,457.45111083984375,0.9983636736869812,758.0234985351562,424.15008544921875,0.9821893572807312,710.6317138671875,401.09307861328125,0.9324584603309631,359.2537536621094,202.64764404296875,901.0714111328125,743.7579956054688,0.9858794808387756,358.8651123046875,208.08164978027344,0.974854588508606,898.2296142578125,201.58404541015625,0.9961769580841064,364.4717712402344,744.3740234375,0.9494931697845459,901.60400390625,739.842041015625,0.9871500730514526
9,1280,960,782.2489013671875,458.68280029296875,821.8865966796875,557.4880981445312,0.9201019406318665,795.2190551757812,558.375732421875,0.9965733289718628,799.04296875,543.6102905273438,0.9996544122695923,802.1539306640625,529.0368041992188,0.9998798370361328,811.6328735351562,535.8643188476562,0.9995560050010681,790.4725952148438,531.1446533203125,0.9996273517608643,805.62548828125,506.0472106933594,0.9998127818107605,821.5360107421875,506.24627685546875,0.9979277849197388,789.0955200195312,506.8835144042969,0.9989945292472839,821.8959350585938,477.12603759765625,0.9957430958747864,782.0747680664062,488.73858642578125,0.9972788691520691,793.1116333007812,459.091064453125,0.9972990155220032,764.8678588867188,424.8382263183594,0.9756677746772766,717.1690063476562,403.049560546875,0.9154351353645325,359.2537536621094,202.64764404296875,901.0714111328125,743.7579956054688,0.9858794808387756,358.8651123046875,208.08164978027344,0.974854588508606,898.2296142578125,201.58404541015625,0.9961769580841064,364.4717712402344,744.3740234375,0.9494931697845459,901.60400390625,739.842041015625,0.9871500730514526
